UID	Audio_path	SpeechCorpus	SNR (dB)	fs (Hz)	Text
[URGENT24]fileid_638	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_638.flac	libritts	13.230	16000	"'Well, friend farmer,' laughed one, 'why such a long face?
[URGENT24]fileid_639	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_639.flac	Youtube2023+	12.955	44100	that so the food system is what gets affected say the bees are not there and that's something we hear and I think there was like an in famous Einstein quote around it as well uh that maybe
[URGENT24]fileid_640	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_640.flac	Youtube2023+	-1.458	44100	because they build DS on Rivers so they change the course of the rivers which create lakes in the rivers that is a
[URGENT24]fileid_641	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_641.flac	Youtube2023+	6.275	44100	change or mitigating climate change when there's enough um Plankton around when you've got the smaller species of fish not being predated on by the larger
[URGENT24]fileid_642	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_642.flac	Youtube2023+	0.588	44100	moral angle we usually do not look at right we often don't consider yeah the the responsibility of you know the power
[URGENT24]fileid_643	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_643.flac	Youtube2023+	6.812	44100	for a while due to certain uh realities that Eastern Europe was living under but um now that is a real threat so that
[URGENT24]fileid_644	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_644.flac	Youtube2023+	9.433	44100	this mainstream system it will be a dangerous thing to use silence because we will use the evidence based system
[URGENT24]fileid_645	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_645.flac	Youtube2023+	13.116	44100	the little we can do to change but never stop trying it yeah yeah that's great words uh to never stop trying Mike
[URGENT24]fileid_646	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_646.flac	Youtube2023+	11.498	44100	The rate of death increases exponentially for age-related diseases, such as heart disease, cancer, stroke, dementia.
[URGENT24]fileid_647	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_647.flac	Youtube2023+	16.156	44100	Imagine if there were an intervention that didn’t just reduce your risk of the leading killers, but also arthritis, osteoporosis,
[URGENT24]fileid_648	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_648.flac	Youtube2023+	14.923	44100	all of which I have hyperlinked for you online to access all the original sources. So, you can download the studies
[URGENT24]fileid_649	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_649.flac	Youtube2023+	9.510	44100	As one review put it, “The janitor is the undercover boss.”
[URGENT24]fileid_650	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_650.flac	Youtube2023+	15.941	44100	The largest life expectancy gain would be made by eating more legumes— in other words, more beans, split peas, chickpeas, and lentils.
[URGENT24]fileid_651	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_651.flac	Youtube2023+	15.711	44100	And it doesn’t take much. The NIH-AARP study is the largest forward-looking study on diet and health in history.
[URGENT24]fileid_652	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_652.flac	vctk	4.245	48000	When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.
[URGENT24]fileid_653	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_653.flac	Youtube2023+	3.597	44100	What do the likes of the Salt Institute have to say about public health recommendations to reduce sodium intake?
[URGENT24]fileid_654	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_654.flac	Youtube2023+	17.224	44100	you’re not doing your body any favors. Same with the risk of cognitive impairment. Only healthy plant foods reduce risk.
[URGENT24]fileid_655	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_655.flac	Youtube2023+	11.932	44100	As a physician, terms like vegetarian or vegan just tell me what you don’t eat. I mean, do you actually eat vegetables?
[URGENT24]fileid_656	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_656.flac	Youtube2023+	9.253	44100	in particular, leading to metabolic issues. For mercury, it’s more about brain health.
[URGENT24]fileid_657	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_657.flac	Youtube2023+	6.005	44100	significantly more than just like drinking sugar water, and you get a surge of fat in your bloodstream that you don’t get drinking “dealcoholized red wine”
[URGENT24]fileid_658	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_658.flac	Youtube2023+	-2.878	44100	that may be breaking most of our bones— which is good news, because there’s something we can do something about it. Seven randomized controlled trials
[URGENT24]fileid_659	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_659.flac	Youtube2023+	16.264	44100	Flaxseeds were also directly compared to the prescription laxative lactulose and worked better as well.
[URGENT24]fileid_660	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_660.flac	Youtube2023+	14.840	44100	This may be due to their greater consumption of soy foods, but you don’t really know until you put it to the test.
[URGENT24]fileid_661	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_661.flac	Youtube2023+	0.539	44100	can beat out placebo for joint pain. Researchers conclude ginger, "therefore,
[URGENT24]fileid_662	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_662.flac	Youtube2023+	2.472	44100	Or even simpler, plants, plants, and more plants. Any plants in particular?
[URGENT24]fileid_663	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_663.flac	Youtube2023+	15.151	44100	Anything else to maintain muscle mass other than greens and machines? How about cocoa beans!
[URGENT24]fileid_664	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_664.flac	Youtube2023+	9.581	44100	all by making your life a little more chocolatey, by just adding some natural cocoa powder to your daily diet.
[URGENT24]fileid_665	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_665.flac	Youtube2023+	-0.138	44100	to even the barest of minimums, the barest of minimums.
[URGENT24]fileid_666	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_666.flac	Youtube2023+	-4.522	44100	we've quite hit that Mark yet but but uh without further Ado Larry ammo or Larry Cilla how you doing how you doing I'm
[URGENT24]fileid_667	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_667.flac	Youtube2023+	19.930	44100	cars but the challenge is really um the bending over obviously but when I got the new studio to put a lift in there
[URGENT24]fileid_668	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_668.flac	Youtube2023+	5.817	44100	of it um for this training Amo Training Academy 300 series this this training series that we have for people about being professional and like how they you
[URGENT24]fileid_669	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_669.flac	Youtube2023+	14.321	44100	or two and he you know did whatever like science thing that he did and he's like this is like being a wide receiver and
[URGENT24]fileid_670	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_670.flac	Youtube2023+	10.083	44100	a fortune my job was to reconcile all the money that he made or lost in a in a day and so it was stressful but you know
[URGENT24]fileid_671	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_671.flac	Youtube2023+	-0.168	44100	Road and track Etc and so him and I have known each other for 35 years and he got a job or this um sort of opportunity he
[URGENT24]fileid_672	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_672.flac	Youtube2023+	11.092	44100	business in the uh detailing business and then he got this opportunity to go on this thing YouTube It's isn't crazy
[URGENT24]fileid_673	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_673.flac	Youtube2023+	-1.138	44100	24 hours a day I've done two podcasts already today and an intro to another video so I uh I said to Matt I know this
[URGENT24]fileid_674	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_674.flac	Youtube2023+	7.100	44100	three or four years into not being famous but kind of being famous and he had like multiple shows on this drive Channel which was due to YouTube basically what happened is when YouTube
[URGENT24]fileid_675	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_675.flac	Youtube2023+	-4.322	44100	came out we did there was videos and you know YouTube was all about how to uh in the beginning and I if you want I can
[URGENT24]fileid_676	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_676.flac	Youtube2023+	18.899	44100	whatever it is right you do that it's La it lasts forever it's Evergreen and so they kept seeing the tick go up or
[URGENT24]fileid_677	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_677.flac	Youtube2023+	15.525	44100	word to it it was so important at that point and so if you went back and you looked at my videos because the videos stayed like this we had a retention rate
[URGENT24]fileid_678	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_678.flac	Youtube2023+	15.144	44100	crazy because I I I hate making a customer or anyone actually forget about the customer just a person unhappy I
[URGENT24]fileid_679	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_679.flac	Youtube2023+	0.074	44100	if somebody thinks that I can help them with whatever it is and this not important thing which is detailing it's
[URGENT24]fileid_680	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_680.flac	Youtube2023+	7.644	44100	reporters afterwards were like what are you doing why would you do that he was like there's a kid out there who's never been to a game who loves Mickey Mantle who came to see me play and I would die
[URGENT24]fileid_681	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_681.flac	Youtube2023+	2.808	44100	going like oh wow this is like an original 1923 Model T decent shape and I was like all right
[URGENT24]fileid_682	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_682.flac	Youtube2023+	-0.598	44100	problem and I call it a shower moment um do the dishes I'll clean the bathroom like whatever I need my back of my brain
[URGENT24]fileid_683	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_683.flac	Youtube2023+	14.428	44100	that's cool oh this is so great I'm the one guy and then when I shot these videos like a gajillion people when they come up to me to to this day still say
[URGENT24]fileid_684	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_684.flac	Youtube2023+	-4.815	44100	like hey this almost to the point where I'm like you feel like I'm exaggerating like you changed my life one you know
[URGENT24]fileid_685	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_685.flac	Youtube2023+	0.180	44100	have all these things and I'm like now I'm starting to think like okay maybe this is more than just because you
[URGENT24]fileid_686	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_686.flac	Youtube2023+	7.328	44100	it without spending three hours on it and so to have that start to be
[URGENT24]fileid_687	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_687.flac	Youtube2023+	-4.300	44100	living and all that and they're beautiful it's just a at this point doing so many it can sometimes be unless
[URGENT24]fileid_688	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_688.flac	Youtube2023+	15.989	44100	care what it is if he has that I'm down and so so at being at the you know in this business for that this long I I'm
[URGENT24]fileid_689	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_689.flac	Youtube2023+	13.449	44100	it was fast it was comfortable I think if you were driving around town totally cool but I have to go you know
[URGENT24]fileid_690	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_690.flac	Youtube2023+	2.314	44100	happy and I'm happy for him so why am I saying that I'm saying that because I went everybody last they're like you
[URGENT24]fileid_691	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_691.flac	Youtube2023+	-2.644	44100	just knock that out there um so yeah um the truth is we have a a big project and it's kind of funny I I don't mind um
[URGENT24]fileid_692	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_692.flac	Youtube2023+	1.721	44100	have to create something that's unique and different and so I think I think I I believe it's going to be amazing I think
[URGENT24]fileid_693	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_693.flac	Youtube2023+	-2.317	44100	car and I I do this when I'm doing um like detailing talks for like you know Porsche Club America or whatever like super crazy guys and I say pretend I
[URGENT24]fileid_694	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_694.flac	Youtube2023+	16.264	44100	a dude like oh let's make it so I'm like um okay this isn't just like a job it's like I could be like ruing like a book
[URGENT24]fileid_695	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_695.flac	vctk	7.533	48000	To the Hebrews it was a token that there would be no more universal floods.
[URGENT24]fileid_696	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_696.flac	Youtube2023+	8.528	44100	finish the process and so that once I came out with that it just exploded and people are like oh my god I didn't even realize so that is by
[URGENT24]fileid_697	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_697.flac	Youtube2023+	12.047	44100	evaporates um the volatility is at a certain rate that you know it evaporates at a certain time um and you can use it
[URGENT24]fileid_698	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_698.flac	Youtube2023+	10.871	44100	also free the at300 is about how to build a business profitably and basically going through my entire career and talking everything about lawyers and
[URGENT24]fileid_699	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_699.flac	Youtube2023+	15.569	44100	that's a courtesy right that's about friendship and that's not about letting people know we kept around 150. we lived a life of discipline my guest guys is
[URGENT24]fileid_700	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_700.flac	Youtube2023+	4.499	44100	moved to LA kinda ghosted you we were then I don't I more think he just had other things to do he didn't live he was a
[URGENT24]fileid_701	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_701.flac	Youtube2023+	1.528	44100	yeah I'm not here to a sale sure no I mean I I am now in his position I started later I have a I have a wife I
[URGENT24]fileid_702	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_702.flac	Youtube2023+	13.727	44100	longer um and and then my senior year I got on the Improv trip and it was uh I loved it
[URGENT24]fileid_703	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_703.flac	Youtube2023+	8.306	44100	very nice job and it was going on they shot all the hosts together in one room and they were so
[URGENT24]fileid_704	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_704.flac	Youtube2023+	-4.953	44100	parents have been so you know supportive uh you know I mean College was you know
[URGENT24]fileid_705	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_705.flac	Youtube2023+	-0.713	44100	time they supported me financially but that was a huge amount of money for them back then and then they were incredibly
[URGENT24]fileid_706	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_706.flac	Youtube2023+	9.083	44100	sudden comedy was noble and a lot of parents all of a sudden there was a generation of parents who grew up on SNL
[URGENT24]fileid_707	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_707.flac	Youtube2023+	11.496	44100	and getting ripped off by big Wireless providers if we've learned anything it's that there's always a catch so when I first heard that mint mobile offers
[URGENT24]fileid_708	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_708.flac	Youtube2023+	13.990	44100	Neil cut your wireless bill to 15 bucks a month at mintmobile.com Neil Ryan I appreciate you giving me
[URGENT24]fileid_709	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_709.flac	Youtube2023+	16.986	44100	the thing that I'm not proud of they would attest not that I was better they would attest if you asked them in a lie
[URGENT24]fileid_710	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_710.flac	Youtube2023+	8.988	44100	gone to an SNL and they saw you before the show and you
[URGENT24]fileid_711	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_711.flac	Youtube2023+	-4.832	44100	surprise people I ran into very little malice uh at my time at SNL and yet
[URGENT24]fileid_712	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_712.flac	Youtube2023+	4.650	44100	also there Axel's five being impossible and I'm I'm getting into it with Axel
[URGENT24]fileid_713	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_713.flac	Youtube2023+	10.417	44100	they think it's funny you I think it's positive don't it's so funny because that thing is my dad does have a temper I definitely learned it from him it was
[URGENT24]fileid_714	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_714.flac	Youtube2023+	-1.748	44100	there are times you gotta get people in the car agreed and
[URGENT24]fileid_715	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_715.flac	Youtube2023+	2.106	44100	like when I was 10 like little girls could solve the Middle East like you know what I mean but I like when I was 10
